score;cup;title;category;region;province;municipality;value_eur;client;source_url
100;C82E25000320001;CONDOTTA ADDUTTRICE IN DERIVAZIONE DALL' ACQUEDOTTO DEL PESCHIERA A SALISANO. LOTTO 3- ACQUEDOTTO DI ADDUZIONE AL CAMPO POZZI LUNGO TEVERE VERSO GALLESE E INTERCONNESSIONE A CIVITA CASTELLANA E CORCHIANO;Ambiente / rifiuti / depurazione;LAZIO;VITERBO;GALLESE;43648500.0;TALETE S.P.A.;https://www.opencup.gov.it/portale/progetto/-/cup/C82E25000320001
100;F45B22000500007;STADIO LIBERO LIBERATI;Sport / impianti sportivi;UMBRIA;TERNI;TERNI;43608000.0;COMUNE DI TERNI - TR -;https://www.opencup.gov.it/portale/progetto/-/cup/F45B22000500007
100;C32E26000020001;PROGETTO PER LINTEGRAZIONE DELLO SCHEMA IDRICO EX-SIIT LE VENE-BISENZIO PIANCASTAGNAIO. III STRALCIO COLLEGAMENTO PARTITORE BOLSENA MONTEFIASCONE;Ambiente / rifiuti / depurazione;LAZIO;VITERBO;BAGNOREGIO;43533912.0;TALETE S.P.A.;https://www.opencup.gov.it/portale/progetto/-/cup/C32E26000020001
100;C57H21010040001;RIPRISTINO SOTTOSERVIZI ACQUEDOTTO, FOGNATURE E PUBBLICA ILLUMINAZIONE FRAZIONI VERSANTE RAMO CHIENTI (26 FRAZIONI);Sanità / RSA;MARCHE;MACERATA;PIEVE TORINA;43484848.0;COMUNE DI PIEVE TORINA - MC -;https://www.opencup.gov.it/portale/progetto/-/cup/C57H21010040001
100;D88C04000020004;COMPRENSORIO DIREZIONALE DI PIETRALATA - VIABILITÀ LOCALE SUBLATA;Infrastrutture / parcheggi;LAZIO;ROMA;ROMA;43431556.0;MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI;https://www.opencup.gov.it/portale/progetto/-/cup/D88C04000020004
100;F52E23000250006;COMPLETAMENTO SCHEMA IDRICO MONTEDOGLIO CENTRO;Ambiente / rifiuti / depurazione;TOSCANA;SIENA;ASCIANO;43417067.0;ACQUEDOTTO DEL FIORA SPA;https://www.opencup.gov.it/portale/progetto/-/cup/F52E23000250006
100;F98B22000260005;RETI DISTRIBUZIONE IDRICA CONFERENZA TERRITORIALE TOSCANA 6 OMBRONE;Ambiente / rifiuti / depurazione;TOSCANA;SIENA;RAPOLANO TERME;43308946.0;ACQUEDOTTO DEL FIORA SPA;https://www.opencup.gov.it/portale/progetto/-/cup/F98B22000260005
100;I94F22000040001;RIQUALIFICAZIONE DI EDIFICI PATRIMONIO ERP - SUPERBONUS 110% - LOTTO 1 ASCOLI PICENO;Riqualificazione urbana;MARCHE;ASCOLI PICENO;ASCOLI PICENO;43088033.0;ENTE REGIONALE PER L'ABITAZIONE PUBBLICA MARCHE;https://www.opencup.gov.it/portale/progetto/-/cup/I94F22000040001
100;F81B16001030001;S.S. 77 DELLA VAL DI CHIENTI;Infrastrutture / parcheggi;MARCHE;MACERATA;CORRIDONIA;43002892.0;QUADRILATERO MARCHE-UMBRIA S.P.A.;https://www.opencup.gov.it/portale/progetto/-/cup/F81B16001030001
100;B41B23000590003;VARIANTE SS16 FANO-MAROTTA (1° STRALCIO);Infrastrutture / parcheggi;MARCHE;PESARO E URBINO;FANO;43000000.0;REGIONE MARCHE;https://www.opencup.gov.it/portale/progetto/-/cup/B41B23000590003
100;C13J04000050002;Lavori di completamento delle opere sulla via Cascina in frazione di Bozzano (inserite nei lavori di completamento della fognatura nera in varie frazioni) eseguiti in somma urgenza.;Ambiente / rifiuti / depurazione;TOSCANA;LUCCA;MASSAROSA;43000000.0;COMUNE DI MASSAROSA - LU -;https://www.opencup.gov.it/portale/progetto/-/cup/C13J04000050002
100;F33H03000010001;DIGA DI CASANUOVA SUL FIUME CHIASCIO;Sanità / RSA;UMBRIA;PERUGIA;GUBBIO;43000000.0;ENTE ACQUE UMBRE TOSCANE;https://www.opencup.gov.it/portale/progetto/-/cup/F33H03000010001
100;H87H19003230005;AUTOSTRADA A1;Infrastrutture / parcheggi;LAZIO;TUTTE;TUTTI;43000000.0;AUTOSTRADE PER L'ITALIA S.P.A.;https://www.opencup.gov.it/portale/progetto/-/cup/H87H19003230005
100;F93F04000000002;RIPRISTINO VIABILITA' DEMANIALE E MANUTENZIONE STRAORDINARIA DI PICCOLOI CORSI D'ACQUA.;Infrastrutture / parcheggi;TOSCANA;GROSSETO;ARCIDOSSO;42959630.0;COMUNITA' MONTANA DEL MONTE AMIATA;https://www.opencup.gov.it/portale/progetto/-/cup/F93F04000000002
100;H67H04000340005;sistemazione della pavimentazione strade comunali -Viale Kennedy-Via Colle Mezzopane-Via Genazzano-Via Colle Acqua Maggio;Infrastrutture / parcheggi;LAZIO;ROMA;VALMONTONE;42865000.0;COMUNE DI VALMONTONE - RM -;https://www.opencup.gov.it/portale/progetto/-/cup/H67H04000340005
100;J69H12000480001;REALIZZAZIONE COMPARTO SCOLASTICO (ASILO NIDO, SCUOLA MATERNA, SCUOLA ELEMENTARE, MENSA, SCUOLA MEDIA, PALESTRA E LICEO CLASSICO;Scuole / formazione;TOSCANA;MASSA-CARRARA;AULLA;42844000.0;PRESIDENZA DEL CONSIGLIO DEI MINISTRI;https://www.opencup.gov.it/portale/progetto/-/cup/J69H12000480001
100;F65E22000140001;REALIZZAZIONE DEL NUOVO POLO SCOLASTICO IN TREVIGNANO ROMANO;Scuole / formazione;LAZIO;ROMA;TREVIGNANO ROMANO;42710595.0;COMUNE DI TREVIGNANO ROMANO - ROMA -;https://www.opencup.gov.it/portale/progetto/-/cup/F65E22000140001
100;E19J18000620006;CONSOLIDAMENTI APP IN ACC. APP DI LAMEZIA (RM), RONCHI (PD), BARI (BR), VERONA (MI), TORINO (MI), GENOVA (MI), NAPOLI (RM), FIRENZE (RM), PALERMO (RM) (TRA PARENTESI GLI ACC DI DESTINAZIONE);Scuole / formazione;TOSCANA;FIRENZE;FIRENZE;42480000.0;ENAV SPA;https://www.opencup.gov.it/portale/progetto/-/cup/E19J18000620006
100;F88B22001130002;RETI DISTRIBUZIONE IDRICA CONFERENZA TERRITORIALE TOSCANA 6 OMBRONE;Ambiente / rifiuti / depurazione;TOSCANA;SIENA;ABBADIA SAN SALVATORE;42396157.0;ACQUEDOTTO DEL FIORA SPA;https://www.opencup.gov.it/portale/progetto/-/cup/F88B22001130002
100;F17H21008310001;S.S. N. 260 PICENTE;Infrastrutture / parcheggi;LAZIO;RIETI;RIETI;42000000.0;ANAS S.P.A.;https://www.opencup.gov.it/portale/progetto/-/cup/F17H21008310001
100;I55E17000050005;NUOVO POLO DI BIOLOGIA;Residenziale pubblico / ERS;TOSCANA;PISA;PISA;42000000.0;UNIVERSITA' DI PISA;https://www.opencup.gov.it/portale/progetto/-/cup/I55E17000050005
100;I51E24000220007;INFRASTRUTTURA PER LA GESTIONE DELLE ATTREZZATURE INFORMATIZZATE PER LA RACCOLTA DIFFERENZIATA DEI RIFIUTI URBANI;Ambiente / rifiuti / depurazione;TOSCANA;PISA;PISA;41911350.0;soggetto privato;https://www.opencup.gov.it/portale/progetto/-/cup/I51E24000220007
100;F85F07001480002;REGIONE LAZIO - DIREZIONE REGIONALE REGIONE LAZIO-DIREZIONE REGIONALE AMBIENTE E COOPERAZIONE TRA I POPOLI -AREA DIFESA DEL SUOLO AREE NATURALI PROTETTE REGIONALI;Riqualificazione urbana;LAZIO;TUTTE;TUTTI;41637980.0;REGIONE LAZIO;https://www.opencup.gov.it/portale/progetto/-/cup/F85F07001480002
100;B17H21000700001;INTERVENTO DI RIQUALIFICAZIONE E RIFUNZIONALIZZAZIONE DEL COMPLESSO EDILIZIO DEFINITO ANATOMIA PATOLOGICA ALL'INTERNO DEL CAMPUS CAREGGI;Riqualificazione urbana;TOSCANA;FIRENZE;FIRENZE;41464113.0;UNIVERSITA' DEGLI STUDI DI FIRENZE;https://www.opencup.gov.it/portale/progetto/-/cup/B17H21000700001
100;D46E11000140003;PALESTRA DEL POLO DIDATTICO DI POGGIO MIRTETO;Sport / impianti sportivi;LAZIO;RIETI;POGGIO MIRTETO;41174090.0;AMMINISTRAZIONE PROVINCIALE DI RIETI;https://www.opencup.gov.it/portale/progetto/-/cup/D46E11000140003
100;D89E11001690001;CASERMA ZIGNANI, COMPRENSORIO DELLA LABICANA, COMPRENSORIO DELLA CECCHIGNOLA, CASERMA RUFFO;Residenziale pubblico / ERS;LAZIO;ROMA;ROMA;41100000.0;MINISTERO DELLA DIFESA;https://www.opencup.gov.it/portale/progetto/-/cup/D89E11001690001
100;J81H07000040001;INCARICO CORDINATORE DELLA SICUREZZA PER L'INTERVENTO DI RESTAURO DELLA VILLA ROMANA DELL'AUDITORIUM;Cultura / centri civici;LAZIO;ROMA;ROMA;41000000.0;ROMA CAPITALE;https://www.opencup.gov.it/portale/progetto/-/cup/J81H07000040001
100;J84F25000270007;CONTRATTO DI PARTENARIATO PUBBLICO PRIVATO AVENTE AD OGGETTO LA RIQUALIFICAZIONE ENERGETICA ED EDILIZIA DEL PATRIMONIO DI EDILIZIA RESIDENZIALE PUBBLICA DEL COMUNE DI ROMA CAPITALE.;Riqualificazione urbana;LAZIO;ROMA;ROMA;41000000.0;ROMA CAPITALE;https://www.opencup.gov.it/portale/progetto/-/cup/J84F25000270007
100;F93G22000030001;38 POLI CIVICI CULTURALI NEI COMUNI DELLAREA METROPOLITANA.;Riqualificazione urbana;LAZIO;ROMA;RIOFREDDO;40975000.0;CITTA' METROPOLITANA DI ROMA CAPITALE;https://www.opencup.gov.it/portale/progetto/-/cup/F93G22000030001
100;J86I12000110009;MANUTENZIONE STRAORDINARIA PER LA RISTRUTTURAZIONE DELL'IMPIANTO IDRICO ANTINCENDIO E RIFACIMENTO DEL MANTO STRADALE CEDETO A SEGUITO DI UNA PERDITA D'ACQUA CAUSATA DALLA ROTTURA DI UN TUBO.;Infrastrutture / parcheggi;LAZIO;ROMA;ROMA;40965000.0;ROMA CAPITALE;https://www.opencup.gov.it/portale/progetto/-/cup/J86I12000110009
100;F27J22000000005;PROGETTO DI EFFICIENTAMENTO E DIGITALIZZAZIONE DELLE RETI DI DISTRIBUZIONE IDRICA GESTITE DALLA SOCIETÀ ACQUA PUBBLICA SABINA S.P.A.;Ambiente / rifiuti / depurazione;LAZIO;RIETI;FRASSO SABINO;40912569.0;ACQUA PUBBLICA SABINA S.P.A.;https://www.opencup.gov.it/portale/progetto/-/cup/F27J22000000005
100;E51B22000710006;COSTRUZIONE DI NUOVO EDIFICIO SCOLASTICO IN SOSTITUZIONE DEL CONCETTO MARCHESI DI PISA;Scuole / formazione;TOSCANA;PISA;PISA;40895000.0;AMMINISTRAZIONE PROVINCIALE DI PISA;https://www.opencup.gov.it/portale/progetto/-/cup/E51B22000710006
100;C66D16010700001;CIS VENTOTENE INTERVENTO DI RECUPERO E RIFUNZIONALIZZAZIONE DELL'EX CARCERE DELL'ISOLA DI SANTO STEFANO;Riqualificazione urbana;LAZIO;LATINA;VENTOTENE;40841493.0;soggetto privato;https://www.opencup.gov.it/portale/progetto/-/cup/C66D16010700001
100;B89I24000510007;AFFIDAMENTO IN CONCESSIONE, TRAMITE FINANZA DI PROGETTO A TERMINI DELLART 193 CO. 1 DEL D.LGS. 36/2023 , DEI LAVORI DI RIQUALIFICAZIONE DI ALCUNE VIABILITA DEL CAPOLUOGO GESTIONE PARCHEGGI;Riqualificazione urbana;TOSCANA;PISA;PONTEDERA;40727017.0;COMUNE DI PONTEDERA - PI -;https://www.opencup.gov.it/portale/progetto/-/cup/B89I24000510007
100;J87E20000010004;PAGAMENTO DELLA FORNITURA DI ENERGIA ELETTRICA, LA CONDUZIONE, LESERCIZIO, LA MANUTENZIONE ORDINARIA, ACCIDENTALE E PROGRAMMATA, PER LASSUNZIONE DI RESPONSABILITÀ CIVILE E PENALE E PER GLI INTERVENTI DI MANUTENZIONE STRAORDINARIA PER LANNO 2020;Infrastrutture / parcheggi;LAZIO;ROMA;ROMA;40687000.0;ROMA CAPITALE;https://www.opencup.gov.it/portale/progetto/-/cup/J87E20000010004
100;F36G98000020001;A 91 AUTOSTRADA ROMA AEROPORTO DI FIUMICINO;Infrastrutture / parcheggi;LAZIO;ROMA;ROMA;40451825.0;ANAS S.P.A.;https://www.opencup.gov.it/portale/progetto/-/cup/F36G98000020001
100;F85J05000050004;manutenzione straordinaria per la sistemazione copertura scuola materna Borgo Ovest;Scuole / formazione;LAZIO;RIETI;RIETI;40450000.0;COMUNE DI RIETI - RI -;https://www.opencup.gov.it/portale/progetto/-/cup/F85J05000050004
100;C99D09000130002;PROGETTAZIONE E RIQUALIFICAZIONE URBANA E TERRITORIALE ATTRAVERSO IL RIUSO COORDINATO DI EDIFICI E STRUTTURE;Riqualificazione urbana;TOSCANA;SIENA;POGGIBONSI;40187354.0;COMUNE DI COLLE DI VAL D'ELSA - SI -;https://www.opencup.gov.it/portale/progetto/-/cup/C99D09000130002
100;B86F25000060002;INTERVENTI PER LA MITIGAZIONE DEL RISCHIO IDRAULICO SUL DEL F. ELSA NEL TRATTO TRA CERTALDO ED EMPOLI;Ambiente / rifiuti / depurazione;TOSCANA;FIRENZE;CERTALDO;40170208.0;UNIONE DEI COMUNI CIRCONDARIO DELL'EMPOLESE VALDELSA;https://www.opencup.gov.it/portale/progetto/-/cup/B86F25000060002
100;B61B23000610001;CONNESSIONE INTERVALLIVA TRA SS76 E E78 - SERRA S.ABBONDIO-CAGLI - LOTTO 3C CONNESSIONE SS3-SS424;Infrastrutture / parcheggi;MARCHE;PESARO E URBINO;CAGLI;40000000.0;REGIONE MARCHE;https://www.opencup.gov.it/portale/progetto/-/cup/B61B23000610001
100;F71B16000470001;E 78, S.G.C. GROSSETO FANO;Infrastrutture / parcheggi;MARCHE;PESARO E URBINO;MERCATELLO SUL METAURO;40000000.0;ANAS S.P.A.;https://www.opencup.gov.it/portale/progetto/-/cup/F71B16000470001
100;F93J04000070002;INTERVENTI URGENTI PER LA TUTELA E LA CONSERVAZIONE DELLE PRATERIE E DEI PASCOLI SU SUBSTRATO CALCAREO;Ambiente / rifiuti / depurazione;TOSCANA;GROSSETO;ARCIDOSSO;40000000.0;COMUNITA' MONTANA DEL MONTE AMIATA;https://www.opencup.gov.it/portale/progetto/-/cup/F93J04000070002
100;F21B23000110001;S.S. 78 AMANDOLA - MOZZANO LAVORI DI ADEGUAMENTO E/O MIGLIORAMENTO TECNICO FUNZIONALE - DA COMUNANZA AD AMANDOLA - 2° STRALCIO;Infrastrutture / parcheggi;MARCHE;ASCOLI PICENO;COMUNANZA;40000000.0;ANAS S.P.A.;https://www.opencup.gov.it/portale/progetto/-/cup/F21B23000110001
100;J31I22000510001;PORTO DI ANCONA;Riqualificazione urbana;MARCHE;ANCONA;ANCONA;40000000.0;AUTORITA' DI SISTEMA PORTUALE DEL MARE ADRIATICO CENTRALE;https://www.opencup.gov.it/portale/progetto/-/cup/J31I22000510001
100;G82D22002880005;ACCORDO QUADRO PER L'AFFIDAMENTO DI INTERVENTI DI MANUTENZIONE ORDINARIA, STRAORDINARIA E RIQUALIFICAZIONE SUGLI IMMOBILI DI PROPRIETA' E/O IN GESTIONE ATER DEL COMUNE DI ROMA DIVISO IN N. 6 LOTTI DURATA 4 ANNI;Riqualificazione urbana;LAZIO;ROMA;ROMA;40000000.0;AZIENDA TERRITORIALE PER L'EDILIZIA RESIDENZIALE PUBBLICA DEL COMUNE DI ROMA;https://www.opencup.gov.it/portale/progetto/-/cup/G82D22002880005
100;H51J24001420001;INTERVENTI STRUTTURALI SUL RETICOLO PRINCIPALE E SECONDARIO DEL DISTRETTO DELL'APPENNINO SETTENTRIONALE - LOTTI FUNZIONALI;Ambiente / rifiuti / depurazione;TOSCANA;TUTTE;TUTTI;40000000.0;AUTORITÀ DI BACINO DISTRETTUALE DELL'APPENNINO SETTENTRIONALE;https://www.opencup.gov.it/portale/progetto/-/cup/H51J24001420001
100;D62E22001450006;COMUNI DELLA MEDIA  ALTA VALLE DEL TORRENTE SENTINO;Ambiente / rifiuti / depurazione;MARCHE;ANCONA;BELVEDERE OSTRENSE;40000000.0;soggetto privato;https://www.opencup.gov.it/portale/progetto/-/cup/D62E22001450006
100;J81B23001000004;PROGRAMMA DEGLI INTERVENTI DI AMMODERNAMENTO E MANUTENZIONE STRAORDINARIA DEGLI IMPIANTI DI ILLUMINAZIONE PUBBLICA;Infrastrutture / parcheggi;LAZIO;ROMA;ROMA;40000000.0;ROMA CAPITALE;https://www.opencup.gov.it/portale/progetto/-/cup/J81B23001000004
100;F21B03000350001;"S.S. N. 73 BIS DI BOCCA TRABARIA: COSTRUZIONE DELLA BRETELLA DI URBINO DA BIVIO BORZAGA A LOC. LE CONCE, II LOTTO; SOLUZIONE SVINCOLO DI FERMIGNANO E TRATTO TRA IL KM. 1+967,30 E LOC. LE CONCE.";Infrastrutture / parcheggi;MARCHE;PESARO E URBINO;FERMIGNANO;39914120.0;ANAS S.P.A.;https://www.opencup.gov.it/portale/progetto/-/cup/F21B03000350001
100;F11B96000040001;S.S. N. 3 VIA FALMINIA, VARIANTE DI FOLIGNO, TRA SVINCOLI DI SANT'ERACLIO E CON S.S. N. 75 CENTRALE UMBRA: ADEGUAMENTO DEL CORPO STRADALE, COMPRESA LA REALIZZAZIONE DELLA BRETELLA CON LA S.S. N. 77.;Infrastrutture / parcheggi;UMBRIA;PERUGIA;FOLIGNO;39867344.0;ANAS S.P.A.;https://www.opencup.gov.it/portale/progetto/-/cup/F11B96000040001
100;F16E11000540005;PROGETTO PER LA SOSTITUZIONE DELLA PAVIMENTAZIONE ESISTENTE NEL PERCORSO PEDONALE TRA PONTE ROMANO E PONTE GIOVANNI XIII NEL COMUNE DI RIETI E MANUTENZIONE DEL PONTE ROMANO.;Infrastrutture / parcheggi;LAZIO;RIETI;RIETI;39854400.0;COMUNE DI RIETI - RI -;https://www.opencup.gov.it/portale/progetto/-/cup/F16E11000540005
100;F11B03000350001;S.S. N. 219 VAR DI GUBBIO E PIAN D'ASSINO, DIRETTRICE PERUGIA ANCONA, TRA LOC. BRANCA (INNESTO S.S. N. 318) E FOSSATO DI VICO (S.S. N. 76): REALIZZAZIONE.;Infrastrutture / parcheggi;UMBRIA;PERUGIA;FOSSATO DI VICO;39802230.0;ANAS S.P.A.;https://www.opencup.gov.it/portale/progetto/-/cup/F11B03000350001
100;G11H07000020006;FORMAZIONE DEL PIANO PARTICOLAREGGIATO PER IL RECUPERO DEL CENTRO STORICO;Scuole / formazione;LAZIO;FROSINONE;SAN DONATO VAL DI COMINO;39698000.0;COMUNE DI SAN DONATO VAL DI COMINO - FROSINONE -;https://www.opencup.gov.it/portale/progetto/-/cup/G11H07000020006
100;F37J22000010007;DIGITALIZZAZIONE DELLE RETI ED ALLA RIDUZIONE DELLE PERDITE IDRICHE  CONFERENZA TERRITORIALE N°2  TOSCANA;Ambiente / rifiuti / depurazione;TOSCANA;PISA;VICOPISANO;39690842.0;ACQUE SPA;https://www.opencup.gov.it/portale/progetto/-/cup/F37J22000010007
100;I35G11000020002;RECUPERO E VALORIZZAZIONE TURISTICO AMBIENTALE SPONDE TORRENTE CSTAELLANO;Ambiente / rifiuti / depurazione;MARCHE;ASCOLI PICENO;ASCOLI PICENO;39666550.0;AMMINISTRAZIONE PROVINCIALE DI ASCOLI PICENO;https://www.opencup.gov.it/portale/progetto/-/cup/I35G11000020002
100;G62E26000000005;REALIZZAZIONE NUOVA CAPTAZIONE E INTERCONNESSIONE ADDUZIONI CASTRECCIONI  GROTTACCIA  TREIA;Ambiente / rifiuti / depurazione;MARCHE;MACERATA;CINGOLI;39648771.0;soggetto privato;https://www.opencup.gov.it/portale/progetto/-/cup/G62E26000000005
100;G62E26000010005;REALIZZAZIONE NUOVA CAPTAZIONE E INTERCONNESSIONE ADDUZIONI CASTRECCIONI  GROTTACCIA  TREIA;Ambiente / rifiuti / depurazione;MARCHE;MACERATA;CINGOLI;39648771.0;soggetto privato;https://www.opencup.gov.it/portale/progetto/-/cup/G62E26000010005
100;F86F10000850001;COMMISSIONE NAZIONALE PER IL DIRITTO D'ASILO;Scuole / formazione;LAZIO;ROMA;ROMA;39566000.0;MINISTERO DELL'INTERNO;https://www.opencup.gov.it/portale/progetto/-/cup/F86F10000850001
100;J88F12000070001;PARCO ARCHEOLOGICO DI GABII;Riqualificazione urbana;LAZIO;ROMA;ROMA;39534660.0;ROMA CAPITALE;https://www.opencup.gov.it/portale/progetto/-/cup/J88F12000070001
100;D32I03000010004;IGIENE URBANA;Ambiente / rifiuti / depurazione;LAZIO;ROMA;FONTE NUOVA;39527000.0;COMUNE DI FONTE NUOVA - ROMA -;https://www.opencup.gov.it/portale/progetto/-/cup/D32I03000010004
100;F94E23000330001;SS 5 TIBURTINA: RADDOPPIO DA ALBUCCIONE FINO AL CAR (II LOTTO DAL KM 0+00 AL KM 1+788);Infrastrutture / parcheggi;LAZIO;ROMA;GUIDONIA MONTECELIO;39500000.0;ANAS S.P.A.;https://www.opencup.gov.it/portale/progetto/-/cup/F94E23000330001
100;G32E22000040003;COMUNE DI AULLA, FOSDINOVO, PONTREMOLI, FILATTIERA, FIVIZZANO, MASSA, CARRARA, MONTIGNOSO, SERAVEZZA, FORTE DEI MARMI, STAZZEMA, PIETRASANTA, CAMAIORE, VIAREGGIO, MASSAROSA.;Ambiente / rifiuti / depurazione;TOSCANA;LUCCA;VIAREGGIO;39455705.0;G.A.I.A S.P.A.;https://www.opencup.gov.it/portale/progetto/-/cup/G32E22000040003
100;B88E18000030005;UNIVERSITA' LA SAPIENZA - AREA GESTIONE EDILIZIA;Scuole / formazione;LAZIO;ROMA;ROMA;39386500.0;"UNIVERSITA' DEGLI STUDI ""LA SAPIENZA""";https://www.opencup.gov.it/portale/progetto/-/cup/B88E18000030005
100;F52G16000010001;AUTORITÀ DI BACINO DISTRETTUALE DELLAPPENNINO MERIDIONALE;Ambiente / rifiuti / depurazione;LAZIO;TUTTE;TUTTI;39356994.0;MINISTERO DELL'AMBIENTE E DELLA SICUREZZA ENERGETICA;https://www.opencup.gov.it/portale/progetto/-/cup/F52G16000010001
100;F96G98000010001;S.S. N. 1 VIA AURELIA, TRA I KM. 307+000 E 310+000: COMPLETAMENTO FUNZIONALE DEL LOTTO, MESSA IN ESERCIZIO DELLA CANNA DX (CARREGGIATA SUD) GALLERIA NATURALE MONTENERO E COSTRUZIONE SVINCOLO PER IL COLLEGAMENTO DEFINITIVO CON LA S.S. N. 1 VIA AURELIA;Infrastrutture / parcheggi;TOSCANA;TUTTE;TUTTI;39250662.0;ANAS S.P.A.;https://www.opencup.gov.it/portale/progetto/-/cup/F96G98000010001
100;F72E23000400005;ANELLO ACQUEDOTTISTICO ANTISISMICO DEI SIBILLINI - INTERCONNESSIONE ATO 3 - 4 - 5 REALIZZAZIONE CONDOTTA ADDUTTRICE DA SORGENTE CAPT01 (BOCCAFORNACE) AL POTABILIZZATORE DI CACCAMO;Ambiente / rifiuti / depurazione;MARCHE;MACERATA;VALFORNACE;39226961.0;CICLI INTEGRATI IMPIANTI PRIMARI SPA;https://www.opencup.gov.it/portale/progetto/-/cup/F72E23000400005
100;D89I07000020005;COLLETTORE REFLUI VERSANTE NORD-EST DI CUPRAMONTANA;Sanità / RSA;MARCHE;ANCONA;CUPRAMONTANA;39078990.0;soggetto privato;https://www.opencup.gov.it/portale/progetto/-/cup/D89I07000020005
100;C52E23000090001;VALDICHIANA;Ambiente / rifiuti / depurazione;TOSCANA;SIENA;SINALUNGA;39000000.0;CONSORZIO 2 ALTO VALDARNO;https://www.opencup.gov.it/portale/progetto/-/cup/C52E23000090001
100;C72G04000080004;Rifacimento Impianti elettrici in vari edifici Scolastici. Lotto n° 3 Scuola elementare di Ramini.;Scuole / formazione;TOSCANA;PISTOIA;PISTOIA;39000000.0;COMUNE DI PISTOIA - PT -;https://www.opencup.gov.it/portale/progetto/-/cup/C72G04000080004
100;H32G19000170005;ACCORDO QUADRO LAVORI (AQL) PER LA REALIZZAZIONE PER LA REALIZZAZIONE DI INTERVENTI EDILIZI DI DIVERSA TIPOLOGIA;Sanità / RSA;MARCHE;PESARO E URBINO;URBINO;39000000.0;UNIVERSITÀ DEGLI STUDI DI URBINO CARLO BO;https://www.opencup.gov.it/portale/progetto/-/cup/H32G19000170005
100;J81I10001100007;VIA DELL'AEREOPORTO;Infrastrutture / parcheggi;LAZIO;ROMA;ROMA;39000000.0;ROMA CAPITALE;https://www.opencup.gov.it/portale/progetto/-/cup/J81I10001100007
100;B87G19000000005;RIQUALIFICAZIONE GENERALE PRINCIPE UMBERTO;Riqualificazione urbana;LAZIO;ROMA;ROMA;39000000.0;ISTITUTO POLIGRAFICO E ZECCA DELLO STATO S.P.A.;https://www.opencup.gov.it/portale/progetto/-/cup/B87G19000000005
100;F49G13000240003;FIUME LIRI;Ambiente / rifiuti / depurazione;LAZIO;FROSINONE;CASTELLIRI;38866130.0;REGIONE LAZIO;https://www.opencup.gov.it/portale/progetto/-/cup/F49G13000240003
100;B19J21003910005;CONTRATTO MISTO AVENTE AD OGGETTO IL SERVIZIO DI GLOBAL SERVICE PER LA GESTIONE E MANUTENZIONE DELLA SGC FIPILI DELL'IMPORTO A BASE DI GARA DI EURO 12.566.880,74 (COMPRESO ONERI PER LA SICUREZZA);Infrastrutture / parcheggi;TOSCANA;FIRENZE;FIRENZE;38807372.0;CITTA' METROPOLITANA DI FIRENZE;https://www.opencup.gov.it/portale/progetto/-/cup/B19J21003910005
100;H44E01000020005;A 1 AUTOSTRADA MILANO NAPOLI;Infrastrutture / parcheggi;LAZIO;ROMA;NAZZANO;38770000.0;AUTOSTRADE PER L'ITALIA S.P.A.;https://www.opencup.gov.it/portale/progetto/-/cup/H44E01000020005
100;F87B14000620005;AREA EX ENTE CONSUMO IN VIA OSTIENSE, 133/B;Residenziale pubblico / ERS;LAZIO;ROMA;ROMA;38707748.0;UNIVERSITA' DEGLI STUDI ROMA TRE;https://www.opencup.gov.it/portale/progetto/-/cup/F87B14000620005
100;B73B08000130007;PIANO TELEMATICO REGIONALE;Scuole / formazione;MARCHE;TUTTE;TUTTI;38504500.0;REGIONE MARCHE;https://www.opencup.gov.it/portale/progetto/-/cup/B73B08000130007
100;F91B11000450004;INTERO TERRITORIO COMUNALE;Infrastrutture / parcheggi;LAZIO;ROMA;GUIDONIA MONTECELIO;38500000.0;COMUNE DI GUIDONIA MONTECELIO - ROMA -;https://www.opencup.gov.it/portale/progetto/-/cup/F91B11000450004
100;F93D11000430004;INTERO TERRITORIO COMUNALE;Infrastrutture / parcheggi;LAZIO;ROMA;GUIDONIA MONTECELIO;38500000.0;COMUNE DI GUIDONIA MONTECELIO - ROMA -;https://www.opencup.gov.it/portale/progetto/-/cup/F93D11000430004
100;D72E23000110002;SISTEMA DI ADDUZIONE DELLACQUA PROVENIENTE DALLINVASO DI MONTEDOGLIO PER IL VALDARNO ARETINO (MONTEDOGLIO NORD);Ambiente / rifiuti / depurazione;TOSCANA;AREZZO;LATERINA PERGINE VALDARNO;38472523.0;NUOVE ACQUE S.P.A.;https://www.opencup.gov.it/portale/progetto/-/cup/D72E23000110002
100;J71G02000000001;PORTO DI PIOMBINO;Ambiente / rifiuti / depurazione;TOSCANA;LIVORNO;PIOMBINO;38002519.0;AUTORITA' DI SISTEMA PORTUALE DEL MAR TIRRENO SETTENTRIONALE;https://www.opencup.gov.it/portale/progetto/-/cup/J71G02000000001
100;B82B25000100005;EDIFICI DI PROPRIETÀ O IN USO ALL'UNIVERSITÀ SAPIENZA UNIVERSITÀ DI ROMA;Residenziale pubblico / ERS;LAZIO;ROMA;ROMA;37914864.0;"UNIVERSITA' DEGLI STUDI ""LA SAPIENZA""";https://www.opencup.gov.it/portale/progetto/-/cup/B82B25000100005
