cup;cig;source_dataset
I58B20001120001;8609866E2D;cup_csv.csv
J58F19000000008;B2CEB639BC;cup_csv.csv
H81B21008560001;A01E0ED030;cup_csv.csv
J37H19002880001;8137026646;cup_csv.csv
G52E22000020002;A0045C86A8;cup_csv.csv
D43H19001010008;8838376A99;cup_csv.csv
C79G14000990001;Z7520E1268;cup_csv.csv
B63B12000080002;ZBC21F8202;cup_csv.csv
F93G22000030001;BA86672F0D;cup_csv.csv
C91B07000460001;Z4F139EADD;cup_csv.csv
F21B03000350001;Z5008371AE;cup_csv.csv
J21B06000040003;0866788016;cup_csv.csv
J87H22002720001;A06D837A03;cup_csv.csv
B42B24000930001;B4FFCC2627;cup_csv.csv
B94E21012780001;B0DE9A4A4C;cup_csv.csv
F32E10000080008;Z652669797;cup_csv.csv
D51E23000000001;A0246B9194;cup_csv.csv
B85I17000320001;91812807EF;cup_csv.csv
C41B03000140003;3349771E76;cup_csv.csv
C68F17000040003;B6567AFD70;cup_csv.csv
H17B16000800005;79366960BC;cup_csv.csv
J41B07000110004;611235179B;cup_csv.csv
C79H11000700003;Z722010EF2;cup_csv.csv
D33I06000080001;93318695E9;cup_csv.csv
C65E19000360001;A06FD199CC;cup_csv.csv
D21B24000030002;B59E05DBC2;cup_csv.csv
D41B18001420003;BA6F6BFFB1;cup_csv.csv
D43H19001010008;A0413AF734;cup_csv.csv
C79H11000700003;7275421B54;cup_csv.csv
D43H19001010008;93521538CB;cup_csv.csv
H17H21010150005;A061609C05;cup_csv.csv
C67I14000010001;B1A994C749;cup_csv.csv
F32E10000080008;Z8E3109CD3;cup_csv.csv
B19J21003910005;Z4D38AD0C5;cup_csv.csv
C69G15001840001;734986654B;cup_csv.csv
G88I15000040008;8958846199;cup_csv.csv
F91B21002580001;9740397DDF;cup_csv.csv
J87H22002720001;BA709C41BC;cup_csv.csv
F71B16000510001;YD03CD6B22;cup_csv.csv
D31B09000010002;ZA3043B585;cup_csv.csv
E38B22001630005;B69584A14F;cup_csv.csv
E38B22001630005;B57ED62635;cup_csv.csv
C79H11000700003;Z1D30FB26E;cup_csv.csv
H41H14000130009;7962458C32;cup_csv.csv
C94H17000710005;ZC3239FAEF;cup_csv.csv
H41H14000130009;6970709B08;cup_csv.csv
F41B99000010001;Z140ACD61A;cup_csv.csv
G31B21006920002;B5DC706A97;cup_csv.csv
J76G16000220004;A0209E3D7E;cup_csv.csv
E81D22000050003;A06D8541F4;cup_csv.csv
F71B16000510001;B4CC2FD3D5;cup_csv.csv
D72G18000050001;Z29393A2E4;cup_csv.csv
F37J22000010007;B1C31DE0FE;cup_csv.csv
D31B09000010002;ZB5060A7DA;cup_csv.csv
E59D16002030002;6935061162;cup_csv.csv
F41B07000320001;8852498074;cup_csv.csv
G83I22000410007;B8E2CDE6C2;cup_csv.csv
E81D22000050003;BAABB619FC;cup_csv.csv
I41B21003430008;B6DB344CE2;cup_csv.csv
G88I15000040008;8430257427;cup_csv.csv
F93G22000030001;B9F8E35CDE;cup_csv.csv
D77H20002630004;B4F0412CF3;cup_csv.csv
C69G15001840001;A06EF4E7ED;cup_csv.csv
F21B23000110001;A03F7378F4;cup_csv.csv
D97B14000720001;Z55205C9DA;cup_csv.csv
H17B16000800005;7505876CCF;cup_csv.csv
F43J13000000003;Z5E29D0907;cup_csv.csv
H17B16000800005;7952286202;cup_csv.csv
C69G15001840001;Z4A1DB0FB8;cup_csv.csv
F41B21005960005;Z5636ECB25;cup_csv.csv
F57H02000130001;0730504EF4;cup_csv.csv
C69G15001840001;A065E0534C;cup_csv.csv
F84E07000310001;ZAF271862F;cup_csv.csv
H41H14000130009;Z88296B0ED;cup_csv.csv
E31G13000010004;743263546F;cup_csv.csv
F11B03000350001;ZB4029B0E0;cup_csv.csv
C41B03000140003;ZD01585051;cup_csv.csv
J37H19002880001;8138254BA5;cup_csv.csv
E38B22001630005;B6B2E938BF;cup_csv.csv
I41B21003430008;B0513F864A;cup_csv.csv
F91B00000270011;ZF20EC42B1;cup_csv.csv
C36D08000020005;02895998A5;cup_csv.csv
C94H17000710005;Z0E1F84B27;cup_csv.csv
J11B09000190002;BB063F94D7;cup_csv.csv
E38B22001630005;B3E63D3F68;cup_csv.csv
I55E17000050005;B64BECF147;cup_csv.csv
G52E22000020002;9976332999;cup_csv.csv
F22C16000620001;99600079C8;cup_csv.csv
G32E22000040003;84317368A8;cup_csv.csv
I44F22000130005;92705381F9;cup_csv.csv
F37J22000010007;B248E008E9;cup_csv.csv
H77H21000500005;B3F5650AF9;cup_csv.csv
J76G16000220004;ZF93D5B522;cup_csv.csv
E63H05000030005;04689226AB;cup_csv.csv
F88B22001130002;A066B65CDC;cup_csv.csv
H41H14000110005;ZC61687F0B;cup_csv.csv
H13I24000030009;B5247C72A9;cup_csv.csv
C69G15001840001;ZE726E6F55;cup_csv.csv
J21B06000040003;Z9C0CD5F90;cup_csv.csv
E81D22000050003;A06D86A41B;cup_csv.csv
C69G15001840001;8639411B7C;cup_csv.csv
J76G16000220004;B5D8627212;cup_csv.csv
F32E10000080008;Z8D24886E8;cup_csv.csv
F27H19004290007;ZCC2E05BF1;cup_csv.csv
F72J20002270001;A014891510;cup_csv.csv
F41B21000640001;A05CFDD3AB;cup_csv.csv
H81B21008560001;99688760B9;cup_csv.csv
F33H08000000003;Z4F2CB58BC;cup_csv.csv
D31B09000010002;Z1A0886C71;cup_csv.csv
D72G18000050001;B0FC98F4C2;cup_csv.csv
B19J21003910005;940581219C;cup_csv.csv
H17H21010150005;97152161DE;cup_csv.csv
F32E10000080008;Z4D1FC433B;cup_csv.csv
D31B09000010002;ZAB0650CB2;cup_csv.csv
D31B09000010002;Z21158F4EE;cup_csv.csv
B77E99002500003;69563322C4;cup_csv.csv
C79H11000700003;Z2C1E23312;cup_csv.csv
E74C11000080006;Z4F0B46AAA;cup_csv.csv
D12J09000400001;Z6B2C18393;cup_csv.csv
I87G22000270001;B0EFBBCAC3;cup_csv.csv
J58F19000000008;Z8B34F2130;cup_csv.csv
D65E18000090001;82770895EB;cup_csv.csv
F31I22000010006;980882741B;cup_csv.csv
D91B21005300001;B6D1E1F8EE;cup_csv.csv
I51B21003500005;89679033AB;cup_csv.csv
H17H21010150005;A061652844;cup_csv.csv
G31B05000020002;Z1D25E4346;cup_csv.csv
B21D11000070007;Z2512C2977;cup_csv.csv
C91B07000460001;Z2421D826A;cup_csv.csv
D12J09000400001;ZB135B2947;cup_csv.csv
J21B06000040003;ZE51476076;cup_csv.csv
C69G15001840001;Z5632A00F2;cup_csv.csv
C69G15001840001;Z6E2A720F4;cup_csv.csv
D31B09000010002;Z1015CCDA4;cup_csv.csv
H41H14000130009;Z2533CD769;cup_csv.csv
C94H17000710005;9669494EDD;cup_csv.csv
G82E22000030002;B107220FBA;cup_csv.csv
B33H19001390001;8981393FF4;cup_csv.csv
F32E10000080008;Z802F3BE33;cup_csv.csv
F91B21002580001;9728566AA0;cup_csv.csv
G32E22000040003;948794758D;cup_csv.csv
I81D22000000006;B745F098AA;cup_csv.csv
J69J21013810001;9467440AA2;cup_csv.csv
F32E10000080008;71026571FA;cup_csv.csv
I87H18001590002;Z503134C17;cup_csv.csv
C21D22000210006;B6011CC31D;cup_csv.csv
F32E10000080008;6458599C7D;cup_csv.csv
C79H11000700003;ZA83148411;cup_csv.csv
J69J21013810001;9290978597;cup_csv.csv
F32E10000080008;Z3F15D6C66;cup_csv.csv
D77H20002630004;B4FEFE9BFA;cup_csv.csv
F37J22000010007;B1F9FCDF5E;cup_csv.csv
F41B19000540005;B52340EC15;cup_csv.csv
G52E22000020002;A02AAC3F9A;cup_csv.csv
D97B14000720001;Z9022439DA;cup_csv.csv
E74C11000080006;3136266094;cup_csv.csv
J35I18000020002;9230336A39;cup_csv.csv
E81B21000130003;Z6133893A7;cup_csv.csv
D21B11000040005;Z6C1CDBD02;cup_csv.csv
F87B14000620005;6362848446;cup_csv.csv
I71B02000030019;Z4503E1D36;cup_csv.csv
D33I06000080001;ZE205D39B7;cup_csv.csv
F43J13000000003;Z5429CCE72;cup_csv.csv
H17H21010150005;A00935DC77;cup_csv.csv
F41B07000320001;8565021EE9;cup_csv.csv
B81B20001350005;8886169AA1;cup_csv.csv
J21E21000070004;9516482162;cup_csv.csv
I53D22000820003;B8F7FBCB1E;cup_csv.csv
D31B09000010002;ZBB1093AD7;cup_csv.csv
B87H12001940006;Z9B0FA31B8;cup_csv.csv
E74C11000080006;31351263D1;cup_csv.csv
I71B02000030019;ZA91B0384F;cup_csv.csv
B85I17000320001;72853068B1;cup_csv.csv
E59J21003930005;8834917426;cup_csv.csv
B98G07000680003;05436309A8;cup_csv.csv
J87H22002720001;A06BB49A63;cup_csv.csv
B77E99002500003;Z010B27FFF;cup_csv.csv
D43H19001010008;ZCD3985AE9;cup_csv.csv
F41B07000320001;Z80388C051;cup_csv.csv
F31B02000110002;Z352A3D031;cup_csv.csv
J76G16000220004;Y233D8B116;cup_csv.csv
F87H24001520006;B501B9994F;cup_csv.csv
F27H99000000101;ZF52010913;cup_csv.csv
J37H19002880001;8130273187;cup_csv.csv
F72F22001080004;B8D5388CD2;cup_csv.csv
D31B09000010002;Z5C0132B88;cup_csv.csv
B63B12000080002;Z400597950;cup_csv.csv
C94H17000710005;BA6239F5E2;cup_csv.csv
F37J22000010007;B227A3604A;cup_csv.csv
B86J16002730003;6923949F74;cup_csv.csv
G82E22000030002;B14865A8D4;cup_csv.csv
H41H14000130009;Z3D310DD46;cup_csv.csv
H17B16000800005;7963973E69;cup_csv.csv
F32E10000080008;ZF3249D353;cup_csv.csv
C69G15001840001;Z862D28545;cup_csv.csv
H41H14000130009;6746183652;cup_csv.csv
G31B05000020002;Z2320C3172;cup_csv.csv
F93G22000030001;A01027F229;cup_csv.csv
C69G15001840001;A0548CDEA3;cup_csv.csv
B33H19001390001;B7D612EFDE;cup_csv.csv
E38B22001630005;B6C74D22D0;cup_csv.csv
H48B22000360002;B163CB2468;cup_csv.csv
F31B02000110002;Z7306074BA;cup_csv.csv
J94E13000460005;A01E6469E9;cup_csv.csv
H17H21010150005;9492587A98;cup_csv.csv
E19D22000350005;B53EECEA83;cup_csv.csv
G52E22000020002;A0589AF9A6;cup_csv.csv
D65E18000090001;ZF62821F10;cup_csv.csv
I81D22000000006;B1886AD566;cup_csv.csv
H17H21010150005;A040845BE3;cup_csv.csv
F69J21017430001;9400986311;cup_csv.csv
H87H21008610005;935484564E;cup_csv.csv
C69G15001840001;A0547B8A0E;cup_csv.csv
B49D99000000003;Z803D555C5;cup_csv.csv
E81D22000050003;A06D594CFB;cup_csv.csv
D31B09000010002;Z9D125930C;cup_csv.csv
C41B03000140003;664827279B;cup_csv.csv
C94H17000710005;Z09208EEEC;cup_csv.csv
F91D22000070002;B54A8FDF42;cup_csv.csv
B51B99000010003;7640587BD8;cup_csv.csv
F33H08000000003;0326363B41;cup_csv.csv
F22C16000620001;9529662DD9;cup_csv.csv
I58I21002190003;9681695376;cup_csv.csv
J37H19002880001;8137162681;cup_csv.csv
F31B91000010001;039838340C;cup_csv.csv
D41B14000080005;B995B25D67;cup_csv.csv
C65E19000360001;A05A57CAC8;cup_csv.csv
F41B07000320001;8852425435;cup_csv.csv
E38B22001630005;B94CB69851;cup_csv.csv
H52B23002650003;BA6538B1C3;cup_csv.csv
G79J18000420001;7651867866;cup_csv.csv
E19D22000350005;B8AAF7D96B;cup_csv.csv
J76G16000220004;Z8C365CDD5;cup_csv.csv
C69G15001840001;B436D99A38;cup_csv.csv
D77H20002630004;BA1B38B06E;cup_csv.csv
C94H17000710005;B3865BB605;cup_csv.csv
E81D22000050003;BADCDC6E06;cup_csv.csv
C59J21030930001;BAF09086BB;cup_csv.csv
I41B19000280001;9167247B88;cup_csv.csv
J34E16000560005;A002C29201;cup_csv.csv
E81D22000050003;A06D881715;cup_csv.csv
H17H21010150005;A05F955C42;cup_csv.csv
J72D10000650001;Z0F0793504;cup_csv.csv
F27H20001520001;995106027E;cup_csv.csv
C79H11000700003;ZBC17A3CD2;cup_csv.csv
I87H18001590002;Z20356550B;cup_csv.csv
C69G15001840001;ZA638DA9B7;cup_csv.csv
D31B09000010002;ZEC0E7A68D;cup_csv.csv
F37J22000010007;B1D5735358;cup_csv.csv
H61B08001230005;B8E8ECE8D3;cup_csv.csv
C79H11000700003;Z7620EE57A;cup_csv.csv
F41B21000640001;B9FC41E9D1;cup_csv.csv
E81D22000050003;98475929FD;cup_csv.csv
C41B03000140003;Z5324A695A;cup_csv.csv
I41B21003430008;B72DC7EC69;cup_csv.csv
G52E22000020002;9795718238;cup_csv.csv
G67H19001090006;796220181E;cup_csv.csv
J58F19000000008;88003262C1;cup_csv.csv
J58F19000000008;Z252DBADE6;cup_csv.csv
G91B20000610005;ZAE3183EB3;cup_csv.csv
H17H21010150005;991227299D;cup_csv.csv
E38B22001630005;B758346250;cup_csv.csv
D77F22000020002;92444666AC;cup_csv.csv
E38B22001630005;B7053F6D12;cup_csv.csv
D45B22000290003;B4C36858B2;cup_csv.csv
H41E13000230003;ZD71D91A77;cup_csv.csv
G52E22000020002;A04C467C6D;cup_csv.csv
E25E18000110005;Z8229D76BD;cup_csv.csv
F22C16000620001;Z14277F3CB;cup_csv.csv
D36C22000130004;B65ECFBD74;cup_csv.csv
H17H21010150005;94795682FC;cup_csv.csv
F27H19004290007;ZB72F96482;cup_csv.csv
E81D22000050003;B174EEB01C;cup_csv.csv
F72F22001080004;B86335D2F8;cup_csv.csv
E81D22000050003;A06D8C70DB;cup_csv.csv
D25B21000030005;ZE9360E763;cup_csv.csv
F32E10000080008;Z3B1D658A4;cup_csv.csv
J87H22002720001;A003077F63;cup_csv.csv
H17H21010150005;98355497CB;cup_csv.csv
J66D14000610001;Z3734B6DF7;cup_csv.csv
F31B02000110002;Z8C0308EDC;cup_csv.csv
D12J09000400001;ZE636A3037;cup_csv.csv
H41H14000130009;Z4D296AFBB;cup_csv.csv
F74H10000060009;Z0811CA4A2;cup_csv.csv
F93G22000030001;A01026B1A8;cup_csv.csv
E71B04000030001;9070925C1A;cup_csv.csv
J72D10000650001;ZAD038DC96;cup_csv.csv
C79H11000700003;6626466CB8;cup_csv.csv
J69H12000480001;4664980F43;cup_csv.csv
H15F21000630001;A0261CFBAF;cup_csv.csv
G82E22000030002;B0CF32F84F;cup_csv.csv
H77H21000500005;A0126C3F8B;cup_csv.csv
H41H14000130009;9138627990;cup_csv.csv
D72G18000050001;BB1052FDE9;cup_csv.csv
J87H22002720001;A0610A7ADC;cup_csv.csv
B49D99000000003;Z673335316;cup_csv.csv
F37J22000010007;B1F9FB0772;cup_csv.csv
F93G22000030001;A067814461;cup_csv.csv
E25E18000110005;Z19298EB0E;cup_csv.csv
F22C16000620001;Z81281FD91;cup_csv.csv
F27H19004290007;Z4A2DF8D52;cup_csv.csv
G25B22000120001;9728418081;cup_csv.csv
D12J09000400001;ZF832D6FF8;cup_csv.csv
H21B19000280002;8352460C07;cup_csv.csv
C69G15001840001;8657751A22;cup_csv.csv
F22C16000620001;ZEF3AA6738;cup_csv.csv
I41B21003430008;Z4F3BB6884;cup_csv.csv
D31B09000010002;ZD71289F72;cup_csv.csv
B63E17000190001;87308762CD;cup_csv.csv
D45B22000290003;B05F17B264;cup_csv.csv
H17B16000800005;774568664A;cup_csv.csv
F27H20001520001;YEE37E18E3;cup_csv.csv
J14J22000080001;95412887EF;cup_csv.csv
C94H17000710005;7455499866;cup_csv.csv
H41E13000230003;69873542EE;cup_csv.csv
J72D10000650001;2602343161;cup_csv.csv
C34E21001350003;8988525D78;cup_csv.csv
B94E21012780001;A010EB2357;cup_csv.csv
F32E10000080008;Z7A0558A51;cup_csv.csv
C94H17000710005;ZBD3D1BED8;cup_csv.csv
F37J22000010007;B86862A748;cup_csv.csv
C71B03000380003;B869FFC607;cup_csv.csv
D31B09000010002;Z6D094E79C;cup_csv.csv
J39B08000140002;B323D67248;cup_csv.csv
C11C22006460007;B9E287B851;cup_csv.csv
D72G18000050001;B1FEAC5D1C;cup_csv.csv
I87G22000270001;B2A9464B16;cup_csv.csv
H48B22000360002;B5A5DF0C4D;cup_csv.csv
B63E17000190001;B613DACA10;cup_csv.csv
B41B23000590003;B730FA960E;cup_csv.csv
F31B05000510001;A063602E7E;cup_csv.csv
F71B16000510001;B2A2E04F8E;cup_csv.csv
C41B03000140003;68138506E5;cup_csv.csv
E38B22001630005;B7545D7FF7;cup_csv.csv
J76G16000220004;69483675D6;cup_csv.csv
J37H19002880001;8138177C1A;cup_csv.csv
G82E22000030002;B562FDCDDC;cup_csv.csv
C64H20000890001;8953245381;cup_csv.csv
G82E22000030002;B06F41385A;cup_csv.csv
H48B22000360002;B57411AA6E;cup_csv.csv
J76G16000220004;Y3E34E4275;cup_csv.csv
B49D99000000003;9421487905;cup_csv.csv
F37J22000010007;BA0A82EDD0;cup_csv.csv
B94E21012780001;BAB57B290F;cup_csv.csv
E15B20000440002;Z613A6CC90;cup_csv.csv
H48B22000360002;BA2A6A3BE3;cup_csv.csv
G67H19001090006;79620435BC;cup_csv.csv
G32E22000040003;9595607166;cup_csv.csv
J35I18000020002;92697328D5;cup_csv.csv
H41E13000230003;Z3C1DB5094;cup_csv.csv
J87H22002720001;9529905663;cup_csv.csv
F93G22000030001;B5E6B2E1E7;cup_csv.csv
C69G15001840001;Z722BF8F76;cup_csv.csv
J58F19000000008;8806554642;cup_csv.csv
B51B99000010003;045982104B;cup_csv.csv
G52E22000020002;9550654900;cup_csv.csv
F41B99000010001;ZAB0527B62;cup_csv.csv
F69J21017430001;93272978F9;cup_csv.csv
F22C16000620001;B252E0022E;cup_csv.csv
H87H20001200005;B57B98F1F0;cup_csv.csv
D31B09000010002;Z620B2F458;cup_csv.csv
B63E17000190001;Z6136640B9;cup_csv.csv
C11C22006460007;BACD0E2CE3;cup_csv.csv
H17B16000800005;8129158964;cup_csv.csv
D33I06000080001;2672061E7A;cup_csv.csv
I71B02000030019;Z51047F93B;cup_csv.csv
B49D99000000003;B18C966516;cup_csv.csv
C41B03000140003;Z4C23AF24B;cup_csv.csv
H69H09000500003;Z2927F4735;cup_csv.csv
F31B02000110002;Z0F0E8A3C1;cup_csv.csv
F37J22000010007;B646178A7D;cup_csv.csv
F32E10000080008;Z331711BB7;cup_csv.csv
C79H11000700003;Z6F17FE1DE;cup_csv.csv
F11B05000370001;A02D413734;cup_csv.csv
F61B20000490001;88063616FD;cup_csv.csv
C11C22006460007;B7C7C86E6F;cup_csv.csv
B65F21000900001;B563525A65;cup_csv.csv
E38B22001630005;B5BE96A7D9;cup_csv.csv
H41H14000130009;ZA5369A22D;cup_csv.csv
H17B16000800005;7552330BDD;cup_csv.csv
F41B21005960005;A0423BB53C;cup_csv.csv
C69G15001840001;A0628B549C;cup_csv.csv
F22C16000620001;Z3A2A815C8;cup_csv.csv
F17H21008310001;90490876D2;cup_csv.csv
C79H11000700003;ZB8209C2CF;cup_csv.csv
E38B22001630005;B54574E6F7;cup_csv.csv
H48B22000360002;B11D625BAA;cup_csv.csv
F61B20000490001;B74D720299;cup_csv.csv
J35I18000020002;Z8C247D23B;cup_csv.csv
I41B21003430008;9897539B8E;cup_csv.csv
J69H12000480001;7235831CA0;cup_csv.csv
E38B22001630005;B75824A25B;cup_csv.csv
H48B22000360002;B11D5EEE46;cup_csv.csv
D12J09000400001;ZAF36A2F1E;cup_csv.csv
D77H20002630004;B31863225A;cup_csv.csv
F33H08000000003;Z0B2CFF971;cup_csv.csv
H41H14000130009;B733777F19;cup_csv.csv
I61B19000550006;9455287DA8;cup_csv.csv
C69G15001840001;Z7D29B2EFE;cup_csv.csv
I54J08000010009;B3278B3137;cup_csv.csv
H15F21000630001;99789813A1;cup_csv.csv
F61B20000490001;B7D92D26DA;cup_csv.csv
H41H14000130009;Z6B1DB903B;cup_csv.csv
H87H20001200005;B80FD1F5C9;cup_csv.csv
B46G13001210005;Z202D433A8;cup_csv.csv
D31B09000010002;Z0D075186F;cup_csv.csv
D77H20002630004;BA358DBE00;cup_csv.csv
H41H14000130009;6775297FF1;cup_csv.csv
C71B03000380003;B0AD98568A;cup_csv.csv
C65E19000360001;A06F42458F;cup_csv.csv
D12J09000400001;A013355F1F;cup_csv.csv
I41B21003430008;ZE93AAC7A6;cup_csv.csv
I41B21003430008;B0FF8A71B0;cup_csv.csv
F32E10000080008;645872112E;cup_csv.csv
B94E21012780001;9579971A27;cup_csv.csv
I94F22000040001;B14DEACB30;cup_csv.csv
C59J21030930001;B34C3AE576;cup_csv.csv
D33I06000080001;Z1805F847F;cup_csv.csv
J87E20000010004;9105382EEA;cup_csv.csv
D77F22000020002;9244477FBD;cup_csv.csv
I41B21003430008;ZAF357E561;cup_csv.csv
B31B04000260006;9149738AA6;cup_csv.csv
H81D22000010004;B10E08F1B6;cup_csv.csv
F21B07000310001;Z2D142A503;cup_csv.csv
E61B16000170006;ZE23DB2CED;cup_csv.csv
C69G15001840001;B55E82A3AC;cup_csv.csv
F33H03000010001;ZAD20FF62A;cup_csv.csv
D12H22000010002;9148036E1C;cup_csv.csv
E38B22001630005;B672A49694;cup_csv.csv
I81D22000000006;A014A7A898;cup_csv.csv
C69G15001840001;Z9723AB230;cup_csv.csv
J69J21013810001;923731597A;cup_csv.csv
F32E10000080008;Z7B2D7B8B9;cup_csv.csv
D31B09000010002;ZC6021D5E2;cup_csv.csv
H17H21010150005;A053579B6C;cup_csv.csv
E38B22001630005;B676AC1A1B;cup_csv.csv
H41H14000130009;8668687ACE;cup_csv.csv
J58F19000000008;Z0F380457F;cup_csv.csv
E81D22000050003;B2B7776D7A;cup_csv.csv
F33H08000000003;96457905B7;cup_csv.csv
D72G18000050001;9804906066;cup_csv.csv
F41B21005960005;Z153C495C6;cup_csv.csv
B91B07000310005;ZAC055A585;cup_csv.csv
E81D22000050003;B45F1413AF;cup_csv.csv
G91B20000610005;Z84313C8E6;cup_csv.csv
H25C20000030004;88078156DE;cup_csv.csv
C41B03000140003;Z570892390;cup_csv.csv
E61B16000170006;Z512C7F880;cup_csv.csv
E38B22001630005;B5B712257D;cup_csv.csv
E81D22000050003;Z2C3D8FC11;cup_csv.csv
B94E21012780001;B9F7F33A5A;cup_csv.csv
G52E22000020002;9850171A3F;cup_csv.csv
F69J21017430001;9862525D16;cup_csv.csv
J76G16000220004;95747093D2;cup_csv.csv
F11B03000350001;0566161AD3;cup_csv.csv
E74C11000080006;3135317170;cup_csv.csv
E38B22001630005;B2A18B277B;cup_csv.csv
D43H19001010008;ZE3392E9B6;cup_csv.csv
F31B23000050001;B0BBB4A622;cup_csv.csv
E38B22001630005;B739E79054;cup_csv.csv
B37H18000330003;Z7523C74DD;cup_csv.csv
H41E13000230003;Z992397FD7;cup_csv.csv
F72F22001080004;A00CA4295F;cup_csv.csv
B34C12000150004;7635807346;cup_csv.csv
G83I22000410007;B0AC3632D0;cup_csv.csv
D36C22000130004;B297F687F5;cup_csv.csv
C79H11000700003;Z1D25B0DA4;cup_csv.csv
G52E22000020002;A0502D3F89;cup_csv.csv
D63F22000050005;A03B22CF13;cup_csv.csv
F91B16000460001;74136544D1;cup_csv.csv
C94H17000710005;Z282566D42;cup_csv.csv
I81D22000000006;B761E9C241;cup_csv.csv
I41B21003430008;A05548AE71;cup_csv.csv
C79H11000700003;Z4A2153B14;cup_csv.csv
C59J21030930001;B00D5BB1E5;cup_csv.csv
B34E20000300001;9113688541;cup_csv.csv
H48B22000360002;B16F3F2D67;cup_csv.csv
J76G16000220004;ZB11CF4720;cup_csv.csv
B61B22000670006;A032A01089;cup_csv.csv
F32E10000080008;Z8A2641C6A;cup_csv.csv
G61B06001160007;7119178389;cup_csv.csv
J81B18000270007;9465272D8A;cup_csv.csv
C69G15001840001;BAA89A81B1;cup_csv.csv
C79H11000700003;8543733F7F;cup_csv.csv
C69G15001840001;B7C53B1C59;cup_csv.csv
B63B12000080002;ZD2059777C;cup_csv.csv
E38B22001630005;B9C8DE981A;cup_csv.csv
H17B16000800005;7936769CF6;cup_csv.csv
C79H11000700003;76141123FE;cup_csv.csv
C69G15001840001;B327526315;cup_csv.csv
F21B07000310001;6710032D90;cup_csv.csv
D97B14000720001;6867928978;cup_csv.csv
C79H11000700003;Z2120B3EBB;cup_csv.csv
J58F19000000008;ZC72C01B0C;cup_csv.csv
I49I22000160009;B2BD9378C4;cup_csv.csv
E25E18000110005;B5BFA80165;cup_csv.csv
H41H14000130009;Z551AE4B0B;cup_csv.csv
I41B21003430008;B27D57AAF3;cup_csv.csv
J76G16000220004;YCC3C1C95A;cup_csv.csv
J37H19002880001;81382139D0;cup_csv.csv
F71B16000510001;9445899A70;cup_csv.csv
B41B09000260005;6707214815;cup_csv.csv
E38B22001630005;B7581CA8B8;cup_csv.csv
D84H23001260009;A041F58681;cup_csv.csv
J72D10000650001;ZEE11EC01D;cup_csv.csv
F41B21000640001;B668478090;cup_csv.csv
D81B01000220002;ZDE1581D2F;cup_csv.csv
I91B15000180004;Z1F23E9079;cup_csv.csv
F79C10000280009;59508382DE;cup_csv.csv
F41B21000640001;A06EC88E02;cup_csv.csv
C58B22000220004;B32ACB3A9D;cup_csv.csv
C67I14000010001;92841979BA;cup_csv.csv
D12J09000400001;B0CED6C71A;cup_csv.csv
E41D22000400005;A06FFE47D6;cup_csv.csv
F71B20000200002;ZBA2F5069A;cup_csv.csv
C41B03000140003;7451677663;cup_csv.csv
H17B16000800005;797049548C;cup_csv.csv
E63H05000030005;Z8215C5079;cup_csv.csv
G52E22000020002;A000871821;cup_csv.csv
E31G13000010004;7173539FA3;cup_csv.csv
F91B21002580001;B47340B36B;cup_csv.csv
B61E16000780001;Z5229C8F28;cup_csv.csv
B43J90000000004;ZC405AAB80;cup_csv.csv
C65E19000360001;A06C0829B7;cup_csv.csv
B85I17000320001;7285056A62;cup_csv.csv
C69G15001840001;ZBA3196DF5;cup_csv.csv
G52E22000020002;982870471F;cup_csv.csv
C58B22000220004;B1DB6E9D5F;cup_csv.csv
F91B21002580001;94590520A6;cup_csv.csv
E61B16000170006;B7EF8FB702;cup_csv.csv
F93G22000030001;A063FEDDBE;cup_csv.csv
F32E10000080008;ZB71A53841;cup_csv.csv
E66E18000130007;ZF4229C02B;cup_csv.csv
D97B14000720001;Z3A205CB66;cup_csv.csv
F41B21008770001;B8A7E71FDF;cup_csv.csv
D31B09000010002;01147674B8;cup_csv.csv
J76G16000220004;B55A00F2D3;cup_csv.csv
E38B22001630005;B6AC0FC907;cup_csv.csv
J37H19002880001;813662073B;cup_csv.csv
B94E21012780001;94231884BC;cup_csv.csv
C67I14000010001;879500186B;cup_csv.csv
E38B22001630005;B7F445BA91;cup_csv.csv
H86D11000100009;Z8333580AD;cup_csv.csv
H51B05000470002;9319430CEA;cup_csv.csv
C79H11000700003;92025600C1;cup_csv.csv
C71B03000380003;ZF03C76B85;cup_csv.csv
F61B20000500001;91783061B8;cup_csv.csv
E81D22000050003;A06D5A4A30;cup_csv.csv
C59J21030930001;B2B977EC55;cup_csv.csv
H41E13000230003;Z4D223A75A;cup_csv.csv
H41H14000130009;Z0E2D3E931;cup_csv.csv
F61B20000500001;B95704B91C;cup_csv.csv
J58F19000000008;ZB52F5EBAA;cup_csv.csv
H41H14000130009;Z071DB8FC0;cup_csv.csv
C65E19000360001;A06E2709A1;cup_csv.csv
F61B20000500001;Y7C38966E6;cup_csv.csv
C69G15001840001;ZAE2A80AE3;cup_csv.csv
B19J21003910005;A06ECE391C;cup_csv.csv
H41H14000130009;Z7333CD6DD;cup_csv.csv
H17B16000800005;8101161989;cup_csv.csv
C76I25003620003;BA6C1658C3;cup_csv.csv
I81D22000000006;B761F4D451;cup_csv.csv
F72J20002270001;8614207C7C;cup_csv.csv
I76H14000090008;ZDC21420D6;cup_csv.csv
