cap;municipality;municipality_norm;province;province_norm;province_code;region;latitude;longitude;accuracy
33011;Artegna;ARTEGNA;Udine;UDINE;UD;Friuli-Venezia Giulia;46.2393;13.154;4
33013;Gemona Piovega;GEMONA PIOVEGA;Udine;UDINE;UD;Friuli-Venezia Giulia;46.2861;13.123133333333334;3
33013;Gemona Del Friuli;GEMONA DEL FRIULI;Udine;UDINE;UD;Friuli-Venezia Giulia;46.2861;13.123133333333334;3
33013;Ospedaletto Di Gemona;OSPEDALETTO DI GEMONA;Udine;UDINE;UD;Friuli-Venezia Giulia;46.2861;13.123133333333334;3
33015;Moggio Udinese;MOGGIO UDINESE;Udine;UDINE;UD;Friuli-Venezia Giulia;46.4081;13.194866666666668;4
33015;Moggio Di Sotto;MOGGIO DI SOTTO;Udine;UDINE;UD;Friuli-Venezia Giulia;46.4081;13.194866666666668;4
33015;Moggio Di Sopra;MOGGIO DI SOPRA;Udine;UDINE;UD;Friuli-Venezia Giulia;46.4081;13.194866666666668;4
33016;Pontebba;PONTEBBA;Udine;UDINE;UD;Friuli-Venezia Giulia;46.5054;13.3062;4
33017;Collalto;COLLALTO;Udine;UDINE;UD;Friuli-Venezia Giulia;46.20373333333333;13.2067;4
33017;Bulfons;BULFONS;Udine;UDINE;UD;Friuli-Venezia Giulia;46.20373333333333;13.2067;4
33017;Tarcento;TARCENTO;Udine;UDINE;UD;Friuli-Venezia Giulia;46.20373333333333;13.2067;4
33018;Tarvisio;TARVISIO;Udine;UDINE;UD;Friuli-Venezia Giulia;46.48795;13.587275;4
33018;Fusine In Valromana;FUSINE IN VALROMANA;Udine;UDINE;UD;Friuli-Venezia Giulia;46.48795;13.587275;4
33018;Cave Del Predil;CAVE DEL PREDIL;Udine;UDINE;UD;Friuli-Venezia Giulia;46.48795;13.587275;4
33018;Camporosso In Valcanale;CAMPOROSSO IN VALCANALE;Udine;UDINE;UD;Friuli-Venezia Giulia;46.48795;13.587275;4
33019;Tricesimo;TRICESIMO;Udine;UDINE;UD;Friuli-Venezia Giulia;46.1519;13.20885;4
33019;Leonacco;LEONACCO;Udine;UDINE;UD;Friuli-Venezia Giulia;46.1519;13.20885;4
33020;Sauris;SAURIS;Udine;UDINE;UD;Friuli-Venezia Giulia;46.473838095238094;12.894028571428573;4
33020;Rigolato;RIGOLATO;Udine;UDINE;UD;Friuli-Venezia Giulia;46.473838095238094;12.894028571428573;4
33020;Amaro;AMARO;Udine;UDINE;UD;Friuli-Venezia Giulia;46.473838095238094;12.894028571428573;4
33020;Preone;PREONE;Udine;UDINE;UD;Friuli-Venezia Giulia;46.473838095238094;12.894028571428573;4
33020;Ligosullo;LIGOSULLO;Udine;UDINE;UD;Friuli-Venezia Giulia;46.473838095238094;12.894028571428573;4
33020;Prato Carnico;PRATO CARNICO;Udine;UDINE;UD;Friuli-Venezia Giulia;46.473838095238094;12.894028571428573;4
33020;Pieria;PIERIA;Udine;UDINE;UD;Friuli-Venezia Giulia;46.473838095238094;12.894028571428573;4
33020;Quinis;QUINIS;Udine;UDINE;UD;Friuli-Venezia Giulia;46.473838095238094;12.894028571428573;4
33020;Forni Avoltri;FORNI AVOLTRI;Udine;UDINE;UD;Friuli-Venezia Giulia;46.473838095238094;12.894028571428573;4
33020;Pesariis;PESARIIS;Udine;UDINE;UD;Friuli-Venezia Giulia;46.473838095238094;12.894028571428573;4
33020;Socchieve;SOCCHIEVE;Udine;UDINE;UD;Friuli-Venezia Giulia;46.473838095238094;12.894028571428573;4
33020;Cavazzo Carnico;CAVAZZO CARNICO;Udine;UDINE;UD;Friuli-Venezia Giulia;46.473838095238094;12.894028571428573;4
33020;Sutrio;SUTRIO;Udine;UDINE;UD;Friuli-Venezia Giulia;46.473838095238094;12.894028571428573;4
33020;Treppo Carnico;TREPPO CARNICO;Udine;UDINE;UD;Friuli-Venezia Giulia;46.473838095238094;12.894028571428573;4
33020;Mediis;MEDIIS;Udine;UDINE;UD;Friuli-Venezia Giulia;46.473838095238094;12.894028571428573;4
33020;Forni Di Sotto;FORNI DI SOTTO;Udine;UDINE;UD;Friuli-Venezia Giulia;46.473838095238094;12.894028571428573;4
33020;Cercivento;CERCIVENTO;Udine;UDINE;UD;Friuli-Venezia Giulia;46.473838095238094;12.894028571428573;4
33020;Verzegnis;VERZEGNIS;Udine;UDINE;UD;Friuli-Venezia Giulia;46.473838095238094;12.894028571428573;4
33020;Enemonzo;ENEMONZO;Udine;UDINE;UD;Friuli-Venezia Giulia;46.473838095238094;12.894028571428573;4
33020;Ravascletto;RAVASCLETTO;Udine;UDINE;UD;Friuli-Venezia Giulia;46.473838095238094;12.894028571428573;4
33020;Zuglio;ZUGLIO;Udine;UDINE;UD;Friuli-Venezia Giulia;46.473838095238094;12.894028571428573;4
33021;Ampezzo;AMPEZZO;Udine;UDINE;UD;Friuli-Venezia Giulia;46.4146;12.7963;4
33022;Arta Terme;ARTA TERME;Udine;UDINE;UD;Friuli-Venezia Giulia;46.48395;13.01805;4
33022;Piano D'Arta;PIANO D ARTA;Udine;UDINE;UD;Friuli-Venezia Giulia;46.48395;13.01805;4
33023;Comeglians;COMEGLIANS;Udine;UDINE;UD;Friuli-Venezia Giulia;46.5161;12.8662;4
33024;Forni Di Sopra;FORNI DI SOPRA;Udine;UDINE;UD;Friuli-Venezia Giulia;46.4203;12.5831;4
33025;Ovaro;OVARO;Udine;UDINE;UD;Friuli-Venezia Giulia;46.4841;12.867;4
33026;Paluzza;PALUZZA;Udine;UDINE;UD;Friuli-Venezia Giulia;46.560766666666666;13.009;4
33026;Cleulis;CLEULIS;Udine;UDINE;UD;Friuli-Venezia Giulia;46.560766666666666;13.009;4
33026;Timau;TIMAU;Udine;UDINE;UD;Friuli-Venezia Giulia;46.560766666666666;13.009;4
33027;Paularo;PAULARO;Udine;UDINE;UD;Friuli-Venezia Giulia;46.5177;13.121366666666669;4
33027;Salino;SALINO;Udine;UDINE;UD;Friuli-Venezia Giulia;46.5177;13.121366666666669;4
33027;Dierico;DIERICO;Udine;UDINE;UD;Friuli-Venezia Giulia;46.5177;13.121366666666669;4
33028;Tolmezzo;TOLMEZZO;Udine;UDINE;UD;Friuli-Venezia Giulia;46.42597142857143;13.0234;4
33028;Cadunea;CADUNEA;Udine;UDINE;UD;Friuli-Venezia Giulia;46.42597142857143;13.0234;4
33028;Caneva;CANEVA;Udine;UDINE;UD;Friuli-Venezia Giulia;46.42597142857143;13.0234;4
33028;Illegio;ILLEGIO;Udine;UDINE;UD;Friuli-Venezia Giulia;46.42597142857143;13.0234;4
33028;Caneva Di Tolmezzo;CANEVA DI TOLMEZZO;Udine;UDINE;UD;Friuli-Venezia Giulia;46.42597142857143;13.0234;4
33028;Imponzo;IMPONZO;Udine;UDINE;UD;Friuli-Venezia Giulia;46.42597142857143;13.0234;4
33028;Terzo Di Tolmezzo;TERZO DI TOLMEZZO;Udine;UDINE;UD;Friuli-Venezia Giulia;46.42597142857143;13.0234;4
33029;Chiassis;CHIASSIS;Udine;UDINE;UD;Friuli-Venezia Giulia;46.4257;12.90855;4
33029;Invillino;INVILLINO;Udine;UDINE;UD;Friuli-Venezia Giulia;46.4257;12.90855;4
33029;Raveo;RAVEO;Udine;UDINE;UD;Friuli-Venezia Giulia;46.4257;12.90855;4
33029;Villa Santina;VILLA SANTINA;Udine;UDINE;UD;Friuli-Venezia Giulia;46.4257;12.90855;4
33029;Lauco;LAUCO;Udine;UDINE;UD;Friuli-Venezia Giulia;46.4257;12.90855;4
33029;Trava;TRAVA;Udine;UDINE;UD;Friuli-Venezia Giulia;46.4257;12.90855;4
33030;Majano;MAJANO;Udine;UDINE;UD;Friuli-Venezia Giulia;46.08643095238095;13.045435714285716;4
33030;Campoformido;CAMPOFORMIDO;Udine;UDINE;UD;Friuli-Venezia Giulia;46.08643095238095;13.045435714285716;4
33030;Urbignacco;URBIGNACCO;Udine;UDINE;UD;Friuli-Venezia Giulia;46.08643095238095;13.045435714285716;4
33030;Ragogna;RAGOGNA;Udine;UDINE;UD;Friuli-Venezia Giulia;46.08643095238095;13.045435714285716;4
33030;Muris Di Ragogna;MURIS DI RAGOGNA;Udine;UDINE;UD;Friuli-Venezia Giulia;46.08643095238095;13.045435714285716;4
33030;Buja;BUJA;Udine;UDINE;UD;Friuli-Venezia Giulia;46.08643095238095;13.045435714285716;4
33030;Forgaria Nel Friuli;FORGARIA NEL FRIULI;Udine;UDINE;UD;Friuli-Venezia Giulia;46.08643095238095;13.045435714285716;4
33030;Flagogna;FLAGOGNA;Udine;UDINE;UD;Friuli-Venezia Giulia;46.08643095238095;13.045435714285716;4
33030;Vidulis;VIDULIS;Udine;UDINE;UD;Friuli-Venezia Giulia;46.08643095238095;13.045435714285716;4
33030;Muris;MURIS;Udine;UDINE;UD;Friuli-Venezia Giulia;46.08643095238095;13.045435714285716;4
33030;Flumignano;FLUMIGNANO;Udine;UDINE;UD;Friuli-Venezia Giulia;46.08643095238095;13.045435714285716;4
33030;Bressa;BRESSA;Udine;UDINE;UD;Friuli-Venezia Giulia;46.08643095238095;13.045435714285716;4
33030;Santa Margherita;SANTA MARGHERITA;Udine;UDINE;UD;Friuli-Venezia Giulia;46.08643095238095;13.045435714285716;4
33030;Roveredo;ROVEREDO;Udine;UDINE;UD;Friuli-Venezia Giulia;46.08643095238095;13.045435714285716;4
33030;Rive D'Arcano;RIVE D ARCANO;Udine;UDINE;UD;Friuli-Venezia Giulia;46.08643095238095;13.045435714285716;4
33030;Santo Stefano Di Buja;SANTO STEFANO DI BUJA;Udine;UDINE;UD;Friuli-Venezia Giulia;46.08643095238095;13.045435714285716;4
33030;Cisterna Del Friuli;CISTERNA DEL FRIULI;Udine;UDINE;UD;Friuli-Venezia Giulia;46.08643095238095;13.045435714285716;4
33030;Cornino;CORNINO;Udine;UDINE;UD;Friuli-Venezia Giulia;46.08643095238095;13.045435714285716;4
33030;Cisterna;CISTERNA;Udine;UDINE;UD;Friuli-Venezia Giulia;46.08643095238095;13.045435714285716;4
33030;San Pietro;SAN PIETRO;Udine;UDINE;UD;Friuli-Venezia Giulia;46.08643095238095;13.045435714285716;4
33030;Madonna Di Buja;MADONNA DI BUJA;Udine;UDINE;UD;Friuli-Venezia Giulia;46.08643095238095;13.045435714285716;4
33030;Carpacco;CARPACCO;Udine;UDINE;UD;Friuli-Venezia Giulia;46.08643095238095;13.045435714285716;4
33030;Varmo;VARMO;Udine;UDINE;UD;Friuli-Venezia Giulia;46.08643095238095;13.045435714285716;4
33030;Camino Al Tagliamento;CAMINO AL TAGLIAMENTO;Udine;UDINE;UD;Friuli-Venezia Giulia;46.08643095238095;13.045435714285716;4
33030;Coseano;COSEANO;Udine;UDINE;UD;Friuli-Venezia Giulia;46.08643095238095;13.045435714285716;4
33030;San Tomaso;SAN TOMASO;Udine;UDINE;UD;Friuli-Venezia Giulia;46.08643095238095;13.045435714285716;4
33030;Brazzacco;BRAZZACCO;Udine;UDINE;UD;Friuli-Venezia Giulia;46.08643095238095;13.045435714285716;4
33030;Basaldella;BASALDELLA;Udine;UDINE;UD;Friuli-Venezia Giulia;46.08643095238095;13.045435714285716;4
33030;Avilla;AVILLA;Udine;UDINE;UD;Friuli-Venezia Giulia;46.08643095238095;13.045435714285716;4
33030;Flaibano;FLAIBANO;Udine;UDINE;UD;Friuli-Venezia Giulia;46.08643095238095;13.045435714285716;4
33030;Dignano;DIGNANO;Udine;UDINE;UD;Friuli-Venezia Giulia;46.08643095238095;13.045435714285716;4
33030;Canussio;CANUSSIO;Udine;UDINE;UD;Friuli-Venezia Giulia;46.08643095238095;13.045435714285716;4
33030;Talmassons;TALMASSONS;Udine;UDINE;UD;Friuli-Venezia Giulia;46.08643095238095;13.045435714285716;4
33030;San Vito Di Fagagna;SAN VITO DI FAGAGNA;Udine;UDINE;UD;Friuli-Venezia Giulia;46.08643095238095;13.045435714285716;4
33030;Rodeano;RODEANO;Udine;UDINE;UD;Friuli-Venezia Giulia;46.08643095238095;13.045435714285716;4
33030;San Giacomo;SAN GIACOMO;Udine;UDINE;UD;Friuli-Venezia Giulia;46.08643095238095;13.045435714285716;4
33030;Moruzzo;MORUZZO;Udine;UDINE;UD;Friuli-Venezia Giulia;46.08643095238095;13.045435714285716;4
33030;Silvella;SILVELLA;Udine;UDINE;UD;Friuli-Venezia Giulia;46.08643095238095;13.045435714285716;4
33030;Romans;ROMANS;Udine;UDINE;UD;Friuli-Venezia Giulia;46.08643095238095;13.045435714285716;4
33030;Romans Di Varmo;ROMANS DI VARMO;Udine;UDINE;UD;Friuli-Venezia Giulia;46.08643095238095;13.045435714285716;4
33030;Rodeano Basso;RODEANO BASSO;Udine;UDINE;UD;Friuli-Venezia Giulia;46.08643095238095;13.045435714285716;4
33030;Flambro;FLAMBRO;Udine;UDINE;UD;Friuli-Venezia Giulia;46.08643095238095;13.045435714285716;4
33031;Variano;VARIANO;Udine;UDINE;UD;Friuli-Venezia Giulia;46.01687142857144;13.096357142857142;4
33031;Vissandone;VISSANDONE;Udine;UDINE;UD;Friuli-Venezia Giulia;46.01687142857144;13.096357142857142;4
33031;Orgnano;ORGNANO;Udine;UDINE;UD;Friuli-Venezia Giulia;46.01687142857144;13.096357142857142;4
33031;Basiliano;BASILIANO;Udine;UDINE;UD;Friuli-Venezia Giulia;46.01687142857144;13.096357142857142;4
33031;Blessano;BLESSANO;Udine;UDINE;UD;Friuli-Venezia Giulia;46.01687142857144;13.096357142857142;4
33031;Basagliapenta;BASAGLIAPENTA;Udine;UDINE;UD;Friuli-Venezia Giulia;46.01687142857144;13.096357142857142;4
33031;Villaorba;VILLAORBA;Udine;UDINE;UD;Friuli-Venezia Giulia;46.01687142857144;13.096357142857142;4
33032;Bertiolo;BERTIOLO;Udine;UDINE;UD;Friuli-Venezia Giulia;45.95145;13.0735;4
33032;Pozzecco;POZZECCO;Udine;UDINE;UD;Friuli-Venezia Giulia;45.95145;13.0735;4
33033;Codroipo;CODROIPO;Udine;UDINE;UD;Friuli-Venezia Giulia;45.96341666666667;12.996333333333332;4
33033;Rivolto;RIVOLTO;Udine;UDINE;UD;Friuli-Venezia Giulia;45.96341666666667;12.996333333333332;4
33033;Beano;BEANO;Udine;UDINE;UD;Friuli-Venezia Giulia;45.96341666666667;12.996333333333332;4
33033;Lonca;LONCA;Udine;UDINE;UD;Friuli-Venezia Giulia;45.96341666666667;12.996333333333332;4
33033;Goricizza E Pozzo;GORICIZZA E POZZO;Udine;UDINE;UD;Friuli-Venezia Giulia;45.96341666666667;12.996333333333332;4
33033;Biauzzo;BIAUZZO;Udine;UDINE;UD;Friuli-Venezia Giulia;45.96341666666667;12.996333333333332;4
33034;Fagagna;FAGAGNA;Udine;UDINE;UD;Friuli-Venezia Giulia;46.1094;13.083433333333332;4
33034;Madrisio;MADRISIO;Udine;UDINE;UD;Friuli-Venezia Giulia;46.1094;13.083433333333332;4
33034;Ciconicco;CICONICCO;Udine;UDINE;UD;Friuli-Venezia Giulia;46.1094;13.083433333333332;4
33035;Nogaredo Di Prato;NOGAREDO DI PRATO;Udine;UDINE;UD;Friuli-Venezia Giulia;46.091433333333335;13.143133333333331;4
33035;Martignacco;MARTIGNACCO;Udine;UDINE;UD;Friuli-Venezia Giulia;46.091433333333335;13.143133333333331;4
33035;Torreano Di Martignacco;TORREANO DI MARTIGNACCO;Udine;UDINE;UD;Friuli-Venezia Giulia;46.091433333333335;13.143133333333331;4
33036;San Marco;SAN MARCO;Udine;UDINE;UD;Friuli-Venezia Giulia;46.04972;13.06144;4
33036;Plasencis;PLASENCIS;Udine;UDINE;UD;Friuli-Venezia Giulia;46.04972;13.06144;4
33036;Pantianicco;PANTIANICCO;Udine;UDINE;UD;Friuli-Venezia Giulia;46.04972;13.06144;4
33036;Tomba;TOMBA;Udine;UDINE;UD;Friuli-Venezia Giulia;46.04972;13.06144;4
33036;Mereto Di Tomba;MERETO DI TOMBA;Udine;UDINE;UD;Friuli-Venezia Giulia;46.04972;13.06144;4
33037;Colloredo Di Prato;COLLOREDO DI PRATO;Udine;UDINE;UD;Friuli-Venezia Giulia;46.0556;13.173633333333331;4
33037;Passons;PASSONS;Udine;UDINE;UD;Friuli-Venezia Giulia;46.0556;13.173633333333331;4
33037;Pasian Di Prato;PASIAN DI PRATO;Udine;UDINE;UD;Friuli-Venezia Giulia;46.0556;13.173633333333331;4
33038;Villanova;VILLANOVA;Udine;UDINE;UD;Friuli-Venezia Giulia;46.140566666666665;12.982966666666668;4
33038;Villanova Di San Daniele;VILLANOVA DI SAN DANIELE;Udine;UDINE;UD;Friuli-Venezia Giulia;46.140566666666665;12.982966666666668;4
33038;San Daniele Del Friuli;SAN DANIELE DEL FRIULI;Udine;UDINE;UD;Friuli-Venezia Giulia;46.140566666666665;12.982966666666668;4
33039;Coderno;CODERNO;Udine;UDINE;UD;Friuli-Venezia Giulia;46.0144;12.9728;4
33039;Gradisca Di Sedegliano;GRADISCA DI SEDEGLIANO;Udine;UDINE;UD;Friuli-Venezia Giulia;46.0144;12.9728;4
33039;San Lorenzo;SAN LORENZO;Udine;UDINE;UD;Friuli-Venezia Giulia;46.0144;12.9728;4
33039;Turrida;TURRIDA;Udine;UDINE;UD;Friuli-Venezia Giulia;46.0144;12.9728;4
33039;Sedegliano;SEDEGLIANO;Udine;UDINE;UD;Friuli-Venezia Giulia;46.0144;12.9728;4
33040;Castelmonte;CASTELMONTE;Udine;UDINE;UD;Friuli-Venezia Giulia;46.083078125;13.387715625;4
33040;Primulacco;PRIMULACCO;Udine;UDINE;UD;Friuli-Venezia Giulia;46.083078125;13.387715625;4
33040;Drenchia;DRENCHIA;Udine;UDINE;UD;Friuli-Venezia Giulia;46.083078125;13.387715625;4
33040;Torreano;TORREANO;Udine;UDINE;UD;Friuli-Venezia Giulia;46.083078125;13.387715625;4
33040;Pradamano;PRADAMANO;Udine;UDINE;UD;Friuli-Venezia Giulia;46.083078125;13.387715625;4
33040;Magredis;MAGREDIS;Udine;UDINE;UD;Friuli-Venezia Giulia;46.083078125;13.387715625;4
33040;Ravosa;RAVOSA;Udine;UDINE;UD;Friuli-Venezia Giulia;46.083078125;13.387715625;4
33040;Visco;VISCO;Udine;UDINE;UD;Friuli-Venezia Giulia;46.083078125;13.387715625;4
33040;Premariacco;PREMARIACCO;Udine;UDINE;UD;Friuli-Venezia Giulia;46.083078125;13.387715625;4
33040;Clodig;CLODIG;Udine;UDINE;UD;Friuli-Venezia Giulia;46.083078125;13.387715625;4
33040;San Leonardo;SAN LEONARDO;Udine;UDINE;UD;Friuli-Venezia Giulia;46.083078125;13.387715625;4
33040;Orsaria;ORSARIA;Udine;UDINE;UD;Friuli-Venezia Giulia;46.083078125;13.387715625;4
33040;Taipana;TAIPANA;Udine;UDINE;UD;Friuli-Venezia Giulia;46.083078125;13.387715625;4
33040;Prepotto;PREPOTTO;Udine;UDINE;UD;Friuli-Venezia Giulia;46.083078125;13.387715625;4
33040;Stregna;STREGNA;Udine;UDINE;UD;Friuli-Venezia Giulia;46.083078125;13.387715625;4
33040;Povoletto;POVOLETTO;Udine;UDINE;UD;Friuli-Venezia Giulia;46.083078125;13.387715625;4
33040;Tapogliano;TAPOGLIANO;Udine;UDINE;UD;Friuli-Venezia Giulia;46.083078125;13.387715625;4
33040;Grimacco;GRIMACCO;Udine;UDINE;UD;Friuli-Venezia Giulia;46.083078125;13.387715625;4
33040;Ipplis;IPPLIS;Udine;UDINE;UD;Friuli-Venezia Giulia;46.083078125;13.387715625;4
33040;Paciug;PACIUG;Udine;UDINE;UD;Friuli-Venezia Giulia;46.083078125;13.387715625;4
33040;Faedis;FAEDIS;Udine;UDINE;UD;Friuli-Venezia Giulia;46.083078125;13.387715625;4
33040;Podresca;PODRESCA;Udine;UDINE;UD;Friuli-Venezia Giulia;46.083078125;13.387715625;4
33040;Grions;GRIONS;Udine;UDINE;UD;Friuli-Venezia Giulia;46.083078125;13.387715625;4
33040;Campeglio;CAMPEGLIO;Udine;UDINE;UD;Friuli-Venezia Giulia;46.083078125;13.387715625;4
33040;Corno Di Rosazzo;CORNO DI ROSAZZO;Udine;UDINE;UD;Friuli-Venezia Giulia;46.083078125;13.387715625;4
33040;Attimis;ATTIMIS;Udine;UDINE;UD;Friuli-Venezia Giulia;46.083078125;13.387715625;4
33040;Savorgnano Del Torre;SAVORGNANO DEL TORRE;Udine;UDINE;UD;Friuli-Venezia Giulia;46.083078125;13.387715625;4
33040;Savogna;SAVOGNA;Udine;UDINE;UD;Friuli-Venezia Giulia;46.083078125;13.387715625;4
33040;Moimacco;MOIMACCO;Udine;UDINE;UD;Friuli-Venezia Giulia;46.083078125;13.387715625;4
33040;Campolongo Al Torre;CAMPOLONGO AL TORRE;Udine;UDINE;UD;Friuli-Venezia Giulia;46.083078125;13.387715625;4
33040;Racchiuso;RACCHIUSO;Udine;UDINE;UD;Friuli-Venezia Giulia;46.083078125;13.387715625;4
33040;Cavenzano;CAVENZANO;Udine;UDINE;UD;Friuli-Venezia Giulia;46.083078125;13.387715625;4
33041;Joannis;JOANNIS;Udine;UDINE;UD;Friuli-Venezia Giulia;45.8728;13.3604;3
33041;Aiello Del Friuli;AIELLO DEL FRIULI;Udine;UDINE;UD;Friuli-Venezia Giulia;45.8728;13.3604;3
33042;Buttrio;BUTTRIO;Udine;UDINE;UD;Friuli-Venezia Giulia;46.011;13.3335;4
33043;Sanguarzo;SANGUARZO;Udine;UDINE;UD;Friuli-Venezia Giulia;46.09976666666668;13.454066666666668;4
33043;Cividale Del Friuli;CIVIDALE DEL FRIULI;Udine;UDINE;UD;Friuli-Venezia Giulia;46.09976666666668;13.454066666666668;4
33043;Purgessimo;PURGESSIMO;Udine;UDINE;UD;Friuli-Venezia Giulia;46.09976666666668;13.454066666666668;4
33044;Manzano;MANZANO;Udine;UDINE;UD;Friuli-Venezia Giulia;45.9884;13.3767;4
33045;Nimis;NIMIS;Udine;UDINE;UD;Friuli-Venezia Giulia;46.2066;13.2678;4
33046;Pulfero;PULFERO;Udine;UDINE;UD;Friuli-Venezia Giulia;46.1738;13.4836;4
33047;Cerneglons;CERNEGLONS;Udine;UDINE;UD;Friuli-Venezia Giulia;46.07905;13.3304;4
33047;Orzano;ORZANO;Udine;UDINE;UD;Friuli-Venezia Giulia;46.07905;13.3304;4
33047;Remanzacco;REMANZACCO;Udine;UDINE;UD;Friuli-Venezia Giulia;46.07905;13.3304;4
33047;Ziracco;ZIRACCO;Udine;UDINE;UD;Friuli-Venezia Giulia;46.07905;13.3304;4
33048;Chiopris Viscone;CHIOPRIS VISCONE;Udine;UDINE;UD;Friuli-Venezia Giulia;45.955533333333335;13.407416666666668;3
33048;Villanova Dello Iudrio;VILLANOVA DELLO IUDRIO;Udine;UDINE;UD;Friuli-Venezia Giulia;45.955533333333335;13.407416666666668;3
33048;Medeuzza;MEDEUZZA;Udine;UDINE;UD;Friuli-Venezia Giulia;45.955533333333335;13.407416666666668;3
33048;San Giovanni Al Natisone;SAN GIOVANNI AL NATISONE;Udine;UDINE;UD;Friuli-Venezia Giulia;45.955533333333335;13.407416666666668;3
33048;Chiopris;CHIOPRIS;Udine;UDINE;UD;Friuli-Venezia Giulia;45.955533333333335;13.407416666666668;3
33048;Dolegnano;DOLEGNANO;Udine;UDINE;UD;Friuli-Venezia Giulia;45.955533333333335;13.407416666666668;3
33049;San Pietro Al Natisone;SAN PIETRO AL NATISONE;Udine;UDINE;UD;Friuli-Venezia Giulia;46.1144;13.483;4
33050;Cargnacco;CARGNACCO;Udine;UDINE;UD;Friuli-Venezia Giulia;45.904766666666674;13.239772549019609;4
33050;San Valentino;SAN VALENTINO;Udine;UDINE;UD;Friuli-Venezia Giulia;45.904766666666674;13.239772549019609;4
33050;Percoto;PERCOTO;Udine;UDINE;UD;Friuli-Venezia Giulia;45.904766666666674;13.239772549019609;4
33050;Santa Maria;SANTA MARIA;Udine;UDINE;UD;Friuli-Venezia Giulia;45.904766666666674;13.239772549019609;4
33050;Bagnaria Arsa;BAGNARIA ARSA;Udine;UDINE;UD;Friuli-Venezia Giulia;45.904766666666674;13.239772549019609;4
33050;Trivignano Udinese;TRIVIGNANO UDINESE;Udine;UDINE;UD;Friuli-Venezia Giulia;45.904766666666674;13.239772549019609;4
33050;Lumignacco;LUMIGNACCO;Udine;UDINE;UD;Friuli-Venezia Giulia;45.904766666666674;13.239772549019609;4
33050;Galleriano;GALLERIANO;Udine;UDINE;UD;Friuli-Venezia Giulia;45.904766666666674;13.239772549019609;4
33050;Perteole;PERTEOLE;Udine;UDINE;UD;Friuli-Venezia Giulia;45.904766666666674;13.239772549019609;4
33050;Torsa;TORSA;Udine;UDINE;UD;Friuli-Venezia Giulia;45.904766666666674;13.239772549019609;4
33050;Pavia Di Udine;PAVIA DI UDINE;Udine;UDINE;UD;Friuli-Venezia Giulia;45.904766666666674;13.239772549019609;4
33050;Casale Della Madonna;CASALE DELLA MADONNA;Udine;UDINE;UD;Friuli-Venezia Giulia;45.904766666666674;13.239772549019609;4
33050;Precenicco;PRECENICCO;Udine;UDINE;UD;Friuli-Venezia Giulia;45.904766666666674;13.239772549019609;4
33050;Pocenia;POCENIA;Udine;UDINE;UD;Friuli-Venezia Giulia;45.904766666666674;13.239772549019609;4
33050;Castions Delle Mura;CASTIONS DELLE MURA;Udine;UDINE;UD;Friuli-Venezia Giulia;45.904766666666674;13.239772549019609;4
33050;Lauzacco;LAUZACCO;Udine;UDINE;UD;Friuli-Venezia Giulia;45.904766666666674;13.239772549019609;4
33050;Santa Maria La Longa;SANTA MARIA LA LONGA;Udine;UDINE;UD;Friuli-Venezia Giulia;45.904766666666674;13.239772549019609;4
33050;Tissano;TISSANO;Udine;UDINE;UD;Friuli-Venezia Giulia;45.904766666666674;13.239772549019609;4
33050;San Vito Al Torre;SAN VITO AL TORRE;Udine;UDINE;UD;Friuli-Venezia Giulia;45.904766666666674;13.239772549019609;4
33050;Castions Di Strada;CASTIONS DI STRADA;Udine;UDINE;UD;Friuli-Venezia Giulia;45.904766666666674;13.239772549019609;4
33050;Torsa Di Pocenia;TORSA DI POCENIA;Udine;UDINE;UD;Friuli-Venezia Giulia;45.904766666666674;13.239772549019609;4
33050;Ronchis;RONCHIS;Udine;UDINE;UD;Friuli-Venezia Giulia;45.904766666666674;13.239772549019609;4
33050;Bicinicco;BICINICCO;Udine;UDINE;UD;Friuli-Venezia Giulia;45.904766666666674;13.239772549019609;4
33050;Castello;CASTELLO;Udine;UDINE;UD;Friuli-Venezia Giulia;45.904766666666674;13.239772549019609;4
33050;Sevegliano;SEVEGLIANO;Udine;UDINE;UD;Friuli-Venezia Giulia;45.904766666666674;13.239772549019609;4
33050;Sammardenchia;SAMMARDENCHIA;Udine;UDINE;UD;Friuli-Venezia Giulia;45.904766666666674;13.239772549019609;4
33050;Clauiano;CLAUIANO;Udine;UDINE;UD;Friuli-Venezia Giulia;45.904766666666674;13.239772549019609;4
33050;Chiasellis;CHIASELLIS;Udine;UDINE;UD;Friuli-Venezia Giulia;45.904766666666674;13.239772549019609;4
33050;Malisana;MALISANA;Udine;UDINE;UD;Friuli-Venezia Giulia;45.904766666666674;13.239772549019609;4
33050;Gonars;GONARS;Udine;UDINE;UD;Friuli-Venezia Giulia;45.904766666666674;13.239772549019609;4
33050;Ontagnano;ONTAGNANO;Udine;UDINE;UD;Friuli-Venezia Giulia;45.904766666666674;13.239772549019609;4
33050;Felettis;FELETTIS;Udine;UDINE;UD;Friuli-Venezia Giulia;45.904766666666674;13.239772549019609;4
33050;Nespoledo;NESPOLEDO;Udine;UDINE;UD;Friuli-Venezia Giulia;45.904766666666674;13.239772549019609;4
33050;Papariano;PAPARIANO;Udine;UDINE;UD;Friuli-Venezia Giulia;45.904766666666674;13.239772549019609;4
